FQDN,class_0_1,max_label_legnth,avg_label_legnth,labels_num,digits_num,total_characters,upperclass_letters_num,entropy
paypergene.googlepages.com,0,11,6.0,4,0,27,24,3.2883201891060003
www.goldelan.com.ghs.googlehosted.com,0,12,4.571428571428571,7,0,38,32,3.507048827786958
mail.puzzlesoftware.rs,0,14,5.0,4,0,23,20,3.721928094887362
support.mozello.ru,0,7,4.0,4,0,19,16,3.202819531114783
www.shamanz.com,0,7,3.25,4,0,16,13,3.0269868333592873
mail.fooduneed.com,0,9,4.0,4,0,19,16,3.327819531114783
www.joshforde.com,0,9,3.75,4,0,18,15,3.272905595320056
www.jnory.com,0,5,2.75,4,0,14,11,2.8453509366224368
mail.necessity.net.au,0,9,3.6,5,0,22,18,3.350209029099897
platform.nokecodes.org,0,9,5.0,4,0,23,20,3.721928094887362
www.creative-jewellery.com,0,18,6.0,4,0,27,23,3.4100993267336737
www.abbeygroupllc.com,0,13,4.75,4,0,22,19,3.576617644908667
www.treskovich.com,0,10,4.0,4,0,19,16,3.452819531114783
active-agent.com,0,12,5.0,3,0,17,14,3.2359263506290334
plantillasblogyweb2.googlepages.com,0,19,8.25,4,1,36,32,3.7377451654565217
uverse.com,0,6,3.0,3,0,11,9,2.94770277922009
www.aprimaryowl.com,0,11,4.25,4,0,20,17,3.1462863706621045
mail.hcmut.edu.vn,0,5,2.8,5,0,18,14,3.521640636343319
cdn.productboard.com,0,12,4.5,4,0,21,18,3.266332639970623
mail.cdsmartpen.com,0,10,4.25,4,0,20,17,3.5724694587701364
cngregg.googlepages.com,0,11,5.25,4,0,24,21,3.1056721842714325
test.hotelspecials.se,0,13,4.75,4,0,22,19,3.050301855434982
semigeekgirl.googlepages.com,0,12,6.5,4,0,29,26,3.3168178546396656
www.iphonespecialist.com.au,0,16,4.8,5,0,28,24,3.6887218755408675
www.wsmna.org,0,5,2.75,4,0,14,11,2.7321588913645707
www.stoutewebcams.nl,0,13,4.5,4,0,21,18,3.392147223664535
mail.synergyoman.com,0,11,4.5,4,0,21,18,3.4613201402110083
ariamax.it,0,7,3.0,3,0,11,9,2.4193819456463714
qescola.qmagico.com.br,0,7,3.8,5,0,23,19,3.4316235658474317
sanroquebenicalap.org,0,17,6.666666666666667,3,0,22,20,3.6841837197791882
www.progranova.com,0,10,4.0,4,0,19,16,3.1556390622295662
mail.mdexpress.net,0,9,4.0,4,0,19,16,3.452819531114783
listrakbi.com,0,9,4.0,3,0,14,12,3.418295834054489
www.cocinaenollarapida.com,0,18,6.0,4,0,27,24,3.4072682296173893
www.billdoty.com.ghs.googlehosted.com,0,12,4.571428571428571,7,0,38,32,3.632048827786958
ghs-vip-any-c23.ghs-ssl.googlehosted.com,0,15,7.4,5,2,41,31,3.8818326655220816
mail.fm-i.net,0,4,2.75,4,0,14,10,2.9219280948873623
findmyleads.agilecrm.com,0,11,5.5,4,0,25,22,3.697845823084412
mail.bitweb.ru,0,6,3.0,4,0,15,12,3.2516291673878226
www.mtchk.org,0,5,2.75,4,0,14,11,3.027169118440619
mail.thebeautybarn.net,0,13,5.0,4,0,23,20,3.408694969562842
www.mrshopis.org,0,8,3.5,4,0,17,14,3.039148671903071
mail.techotech.co,0,9,3.75,4,0,18,15,3.056564762130954
www.millbrookacademy.org,0,16,5.5,4,0,25,22,3.663532754804255
cdn.stringify.com,0,9,3.75,4,0,18,15,3.5068905956085183
kayak.de,0,5,2.3333333333333335,3,0,9,7,2.2359263506290326
www.quadrantenergy.com.au,0,14,4.4,5,0,26,22,3.6635327548042547
cdn.chess24.com,0,7,3.25,4,2,16,11,3.180832987205441
qkgermany.feomedia.se,0,9,4.75,4,0,22,19,3.6163485660751657
ghs-svc-https-c294.ghs-ssl.googlehosted.com,0,18,8.0,5,3,44,33,3.5821122386998074
mail.axlesindia.com,0,10,4.25,4,0,20,17,3.292770193936991
apps.felixgruber.net,0,11,4.5,4,0,21,18,3.6835423624332306
mail.ebie.pt,0,4,2.5,4,0,13,10,2.9219280948873623
www.letsdesign.ch,0,10,3.75,4,0,18,15,3.3232314287976212
www.leonnorell.com,0,10,4.0,4,0,19,16,2.8584585933443494
intuitstatic.com,0,12,5.0,3,0,17,15,2.923231428797621
www.vinaysahni.com,0,10,4.0,4,0,19,16,3.327819531114783
www.starboardleadership.com,0,19,6.25,4,0,28,25,3.7532696895151085
mail.frenz4ever.com,0,10,4.25,4,1,20,16,3.5724694587701364
test.shareacoke.com,0,10,4.25,4,0,20,17,3.219528282299548
www.pmunin.net,0,6,3.0,4,0,15,12,2.792481250360578
mail.blingbijoux.com,0,11,4.5,4,0,21,18,3.4613201402110083
shop.ultramole.xyz,0,9,4.0,4,0,19,16,3.75
www.thesoftwerup.com,0,12,4.5,4,0,21,18,3.392147223664535
www.rentscoper.com,0,10,4.0,4,0,19,16,3.202819531114783
69-7-9-146.rev.cape.com,0,10,4.0,5,7,24,10,3.6168746059562227
ghs-svc-https-c516.ghs-ssl.googlehosted.com,0,18,8.0,5,3,44,33,3.5821122386998074
www.gothicwolf.net,0,10,4.0,4,0,19,16,3.25
cdn.easy2.com,0,5,2.75,4,1,14,10,3.2776134368191165
mail.mv399.com,0,5,3.0,4,3,15,9,3.0220552088742005
webmail.studenti.unibg.it,0,8,4.4,5,0,26,22,3.5160276412662306
barbling.leadpages.net,0,9,5.0,4,0,23,20,3.446439344671015
aveek.datta.net,0,5,3.25,4,0,16,13,2.6031579868726
mail.cctvvietnam.com,0,11,4.5,4,0,21,18,3.197159723424149
www.jrheilman.com,0,9,3.75,4,0,18,15,3.456564762130954
api.woot.com,0,4,2.5,4,0,13,10,2.846439344671015
www.wvoice.jp,0,6,2.75,4,0,14,11,2.7321588913645707
mail.newgencap.com,0,9,4.0,4,0,19,16,3.375
www.pantos.com,0,6,3.0,4,0,15,12,3.0220552088742
dev.mlsdigital.net,0,10,4.0,4,0,19,16,3.375
guidofrancese.googlepages.com,0,13,6.75,4,0,30,27,3.6437763910523584
www.hotelventuresinc.com-a.googlepages.com,0,16,6.333333333333333,6,0,43,37,3.8720494884569496
cf-fishingworld.yaffa-dsp.prod.modius.io,0,15,6.0,6,0,41,34,3.8299661500102373
www.captivatingbeautiful.com,0,20,6.5,4,0,29,26,3.815072410115943
www.chuubu-plaren.jp,0,13,4.5,4,0,21,17,3.41041725276052
store.liquidblox.com,0,10,4.5,4,0,21,18,3.6835423624332306
tonyatmatc.googlepages.com,0,11,6.0,4,0,27,24,3.4072682296173897
www.aboutbetaglucan.com,0,15,5.25,4,0,24,21,3.4632805178108117
www.sfjrotc.org,0,7,3.25,4,0,16,13,3.0269868333592873
blog.augmentedmemory.net,0,15,5.5,4,0,25,22,3.5160276412662306
cdn.gtdist.com,0,6,3.0,4,0,15,12,3.084962500721156
cdn.ferret.com.au,0,6,2.8,5,0,18,14,3.3787834934861767
www.rlpriceindex.com,0,12,4.5,4,0,21,18,3.4613201402110088
vps.voetbalinside.nl,0,13,4.5,4,0,21,18,3.5032583347756456
www.bluemarkpromo.com,0,13,4.75,4,0,22,19,3.3918926446809334
driventodraw.leadpages.net,0,12,6.0,4,0,27,24,3.605388542207534
www.juliahemangioma.com,0,15,5.25,4,0,24,21,3.5225715891363603
sites.jesuitasformacion.com,0,17,6.25,4,0,28,25,3.543465189601647
c1x1z1.googlepages.com,0,11,5.0,4,3,23,17,3.408694969562842
insurance.outsourcingmobileapp.com,0,20,8.0,4,0,35,32,3.7806390622295662
www.sayhitoyourmom.com,0,14,5.0,4,0,23,20,3.346439344671015
www.americathrust.com,0,13,4.75,4,0,22,19,3.47135448701393
mail.eutelnet.com,0,8,3.75,4,0,18,15,3.189898095464287
nishiryu.googlepages.com,0,11,5.5,4,0,25,22,3.754441845713345
kendallpurdy.googlepages.com,0,12,6.5,4,0,29,26,3.7381493331928657
mail.lw.net,0,4,2.25,4,0,12,9,2.94770277922009
cdn.queueat.com,0,7,3.25,4,0,16,13,3.238901256602631
69-7-2-100.rev.cape.com,0,10,4.0,5,7,24,10,3.734521664779752
celebrityhd.tv,0,11,4.333333333333333,3,0,15,13,3.3927474104487847
mail.cellphones.com.vn,0,10,3.8,5,0,23,19,3.4713544870139303
mail.pixcuacen.com,0,9,4.0,4,0,19,16,3.327819531114783
www.rutlandteamracing.org.uk,0,17,5.0,5,0,29,25,3.753269689515109
canvas.elmira.edu,0,6,3.75,4,0,18,15,3.4565647621309536
mail.sozofestival.com,0,12,4.75,4,0,22,19,3.4713544870139303
www.amtanc.net,0,6,3.0,4,0,15,12,2.688721875540867
www.madhubanvatika.com,0,14,5.0,4,0,23,20,3.5841837197791886
www.pastelitos.net,0,10,4.0,4,0,19,16,3.1556390622295662
cdn.cruisecritic.com,0,12,4.5,4,0,21,18,3.1496734471867414
www.michelacarattini.com,0,16,5.5,4,0,25,22,3.413088436425757
www.nerdsnipe.com,0,9,3.75,4,0,18,15,3.3232314287976203
cdn.esotericblog.ru,0,12,4.25,4,0,20,17,3.6168746059562227
www.badduri.com,0,7,3.25,4,0,16,13,3.1808329872054406
www.maxschneider.com,0,12,4.5,4,0,21,18,3.57243125132212
mail.xinderer.com,0,8,3.75,4,0,18,15,3.373557262275185
www.apparitionsolutions.com,0,19,6.25,4,0,28,25,3.543465189601647
showyoufreedom.leadpages.net,0,14,6.5,4,0,29,26,3.8402655651949273
mail.sparklepixel.com,0,12,4.75,4,0,22,19,3.4713544870139303
mail.linhngocbulbs.com.vn,0,13,4.4,5,0,26,22,3.572623663895164
taptagger.haavepaja.com,0,9,5.25,4,0,24,21,3.2728043273346206
cdn.scotland.org.uk,0,8,3.2,5,0,20,16,3.5
docs.thetachifraternity.org,0,18,6.25,4,0,28,25,3.6536606896881856
ghs-vip-any-c426.ghs-ssl.googlehosted.com,0,16,7.6,5,3,42,31,3.9590943713503313
mail.blackhawks.org,0,10,4.25,4,0,20,17,3.5724694587701364
www.monseycomputers.com,0,15,5.25,4,0,24,21,3.427333493898265
cdn.faithgateway.com,0,12,4.5,4,0,21,18,3.6835423624332306
www.ferrie.biz-a.googlepages.com,0,11,4.666666666666667,6,0,33,27,3.7080481500712317
www.virtualpy.com,0,9,3.75,4,0,18,15,3.589898095464287
cdn.bettermarks.com,0,11,4.25,4,0,20,17,3.4992275471326932
www.votechooser.com,0,11,4.25,4,0,20,17,3.1018812234760182
gov.edcast.com,0,6,3.0,4,0,15,12,3.2516291673878226
www.dbclunie.com,0,8,3.5,4,0,17,14,3.3248629576173565
mail.friedmanproductions.com,0,19,6.5,4,0,29,26,3.7671834678914613
www.meaningofentrepreneur.com,0,21,6.75,4,0,30,27,3.528242484431478
www.openjit.org,0,7,3.25,4,0,16,13,3.1808329872054406
keithandmazermusic.googlepages.com,0,18,8.0,4,0,35,32,3.9681390622295662
ghs-vip-any-c160.ghs-ssl.googlehosted.com,0,16,7.6,5,3,42,31,3.9590943713503313
viki.com,0,4,2.3333333333333335,3,0,9,7,2.5216406363433186
mmst.kaist.ac.kr,0,5,2.6,5,0,17,13,2.9312089489103235
document.collavate.com,0,9,5.0,4,0,23,20,3.346439344671016
form.cloudleadia.com,0,11,4.5,4,0,21,18,3.3502090290998976
dolphinneurostimmps.mpstherapy.com,0,19,8.0,4,0,35,32,3.827819531114783
www.depueschools.org,0,12,4.5,4,0,21,18,3.4193819456463714
www.crazysexycool.org,0,13,4.75,4,0,22,19,3.431623565847432
www.remc1.org,0,5,2.75,4,1,14,10,2.845350936622437
69-7-2-204.rev.cape.com,0,10,4.0,5,7,24,10,3.734521664779752
mixcloud.com,0,8,3.6666666666666665,3,0,13,11,2.9139770731827523
cdn.prepsmarter.com,0,11,4.25,4,0,20,17,3.337175341123077
adprotected.com,0,11,4.666666666666667,3,0,16,14,3.09306920777189
mensfitness.com,0,11,4.666666666666667,3,0,16,14,3.039148671903071
mail.stefmar.com.au,0,7,3.2,5,0,20,16,3.4056390622295662
cdn.apiaryfund.com,0,10,4.0,4,0,19,16,3.5
mail.binagoenka.com,0,10,4.25,4,0,20,17,3.3371753411230776
mail.micompraexpress.com,0,15,5.5,4,0,25,22,3.368522527728207
mail.pcedesign.com,0,9,4.0,4,0,19,16,3.5
cdn.iceflowstudios.com,0,14,5.0,4,0,23,20,3.546439344671015
whitepagesinc.com,0,13,5.333333333333333,3,0,18,16,3.625
www.adamkimmel.com,0,10,4.0,4,0,19,16,3.077819531114783
awesomeliferesources.leadpages.net,0,20,8.0,4,0,35,32,3.6639097655573916
69-7-0-185.rev.cape.com,0,10,4.0,5,7,24,10,3.8521687236032816
www.jertis.com,0,6,3.0,4,0,15,12,3.188721875540867
biblioteca.cfjl.com.br,0,10,3.8,5,0,23,19,3.431623565847432
umckonf.chel-edu.ru,0,8,4.25,4,0,20,16,3.452819531114783
www.rodgerjames.com,0,11,4.25,4,0,20,17,3.337175341123077
www.gokeen.com,0,6,3.0,4,0,15,12,2.8553885422075336
www.firstchurchclinton.org,0,18,6.0,4,0,27,24,3.5739348962840563
cdn.radiopsr.de,0,8,3.25,4,0,16,13,3.180832987205441
ghs-svc-https-c482.ghs-ssl.googlehosted.com,0,18,8.0,5,3,44,33,3.5821122386998074
cdn.incollect.com,0,9,3.75,4,0,18,15,2.9735572622751856
www.jbeardfilms.com,0,11,4.25,4,0,20,17,3.6901165175936654
mail.diamondsbyanthony.com,0,17,6.0,4,0,27,24,3.5424812503605785
insidercarnews.com,0,14,5.666666666666667,3,0,19,17,3.381580488309164
www.myportfolio.us.ghs.googlehosted.com,0,12,4.857142857142857,7,0,40,34,3.7958114600475854
evcmeeting.nin.knaw.nl,0,10,3.8,5,0,23,19,3.2813734094119926
exchange.mozello.lv,0,8,4.25,4,0,20,17,3.4104172527605203
chemindesaintjacques.googlepages.com,0,20,8.5,4,0,37,34,3.8702840769781583
www.makeitsobook.com,0,12,4.5,4,0,21,18,3.2390979179887864
mail.usenergyengineers.com,0,17,6.0,4,0,27,24,3.4864405016961446
mail.ebloko.gr,0,6,3.0,4,0,15,12,3.251629167387823
www.yaminikitchens.com,0,14,5.0,4,0,23,20,3.5464393446710156
ghs-vip-any-c673.ghs-ssl.googlehosted.com,0,16,7.6,5,3,42,31,3.9590943713503313
1.pathable.com,0,8,3.0,4,1,15,11,3.418295834054489
www.cncmarinaandconstruction.com,0,24,7.5,4,0,33,30,3.390759147096384
www.taxistotsandpolkadots.com.ghs.googlehosted.com,0,21,6.428571428571429,7,0,51,45,3.797656852829064
developers.airconsole.com,0,10,5.75,4,0,26,23,3.4800836951874485
cdn.levinlaw.com,0,8,3.5,4,0,17,14,3.3787834934861767
www.kyiasiu.org,0,7,3.25,4,0,16,13,3.1808329872054406
cdn.ternbicycles.com,0,12,4.5,4,0,21,18,3.5032583347756456
ghs-svc-https-c934.ghs-ssl.googlehosted.com,0,18,8.0,5,3,44,33,3.5821122386998074
ww1.ultraoral.xyz,0,9,3.75,4,1,18,14,3.373557262275185
69-7-8-70.rev.cape.com,0,9,3.8,5,6,23,10,3.625
www.palomabruce.com,0,11,4.25,4,0,20,17,3.337175341123077
cdn.uniforms-4u.com,0,11,4.25,4,1,20,15,3.375
nl.buildinganewreality.com,0,19,6.0,4,0,27,24,3.8239348962840567
www.monetizer.com,0,9,3.75,4,0,18,15,3.189898095464287
samanthasaffir.googlepages.com,0,14,7.0,4,0,31,28,3.6689869584530603
nextnet.leadpages.net,0,9,4.75,4,0,22,19,3.0311161724560205
www.guarinosrl.com,0,10,4.0,4,0,19,16,3.452819531114783
www.financeexpress.com,0,14,5.0,4,0,23,20,3.5464393446710156
mail.texasplaninsurance.com,0,18,6.25,4,0,28,25,3.6536606896881847
mike.a.clark.googlepages.com,0,11,4.0,6,0,29,24,3.459147917027245
mail.aiartists.com,0,9,4.0,4,0,19,16,3.0306390622295662
speedshiftmedia.com,0,15,6.0,3,0,20,18,3.4613201402110083
www.shinebritezamorano.com,0,18,6.0,4,0,27,24,3.6887218755408675
www.getosom.com,0,7,3.25,4,0,16,13,2.8150724101159437
mail.ok-shop.ro,0,7,3.25,4,0,16,12,3.188721875540867
mail.schutzschool.org.eg,0,12,4.2,5,0,25,21,3.689703732199547
ghs-svc-https-c1002.ghs-ssl.googlehosted.com,0,19,8.2,5,4,45,33,3.6105004072848916
www.planetwilliams.com,0,14,5.0,4,0,23,20,3.384183719779189
admin.foodtidings.com,0,11,4.75,4,0,22,19,3.2866294867861967
zeobit.com,0,6,3.0,3,0,11,9,2.94770277922009
www.whenbloodisnotenough.com,0,20,6.5,4,0,29,26,3.6094963344256974
simpletricksblog.googlepages.com,0,16,7.5,4,0,33,30,3.6314018453921717
www.fullstory.com,0,9,3.75,4,0,18,15,3.3232314287976203
www.laddie.nl,0,6,2.75,4,0,14,11,2.663532754804255
www.cjsfireplaces.com,0,13,4.75,4,0,22,19,3.536886723742169
mail.studioj.co.in,0,7,3.0,5,0,19,15,3.4565647621309536
www.dotnetrob.com,0,9,3.75,4,0,18,15,3.1395722619867232
blog.mrcarney.net.ghs.googlehosted.com,0,12,4.714285714285714,7,0,39,33,3.722889862557338
cdn.leyendascortas.net,0,14,5.0,4,0,23,20,3.346439344671015
bluestacks.com,0,10,4.333333333333333,3,0,15,13,3.3927474104487847
nzherald.co.nz,0,8,3.0,4,0,15,12,3.251629167387823
69-7-7-11.rev.cape.com,0,9,3.8,5,6,23,10,3.5
www.gammagsi.com,0,8,3.5,4,0,17,14,2.8423709931771084
kwikturnmedia.leadpages.net,0,13,6.25,4,0,28,25,3.7336606896881848
ghs-vip-any-c379.ghs-ssl.googlehosted.com,0,16,7.6,5,3,42,31,3.9590943713503313
mail.hifd.org,0,4,2.75,4,0,14,11,3.2776134368191165
www.postbeauty.us,0,10,3.75,4,0,18,15,3.1898980954642875
maketvdemos.setmore.com,0,11,5.25,4,0,24,21,3.2135132560090716
www.campjoli.org,0,8,3.5,4,0,17,14,3.3248629576173565
usatoday.com,0,8,3.6666666666666665,3,0,13,11,3.0957952550009344
m.wearecolony.com,0,11,3.75,4,0,18,15,3.189898095464287
www.gavihara.org,0,8,3.5,4,0,17,14,2.8423709931771084
cdn.gty.org,0,3,2.25,4,0,12,9,2.94770277922009
ernestopele.googlepages.com,0,11,6.25,4,0,28,25,3.273269689515108
69-7-7-13.rev.cape.com,0,9,3.8,5,6,23,10,3.625
fu.style.wushu.googlepages.com,0,11,4.333333333333333,6,0,31,26,3.709115198494271
geofilters-api.snapchat.com,0,14,6.25,4,0,28,24,3.8035088547976788
mail.evergreenfirerescue.com,0,19,6.5,4,0,29,26,3.4061518545101985
blog.apptshoot.com,0,9,4.0,4,0,19,16,3.25
mail.miketrenimusic.com,0,14,5.25,4,0,24,21,3.4399364703978073
www.shredzone.com,0,9,3.75,4,0,18,15,3.323231428797621
www.sttss.edu.my,0,5,2.6,5,0,17,13,2.8150724101159437
kateandeileen.googlepages.com,0,13,6.75,4,0,30,27,3.5039824091702343
www.losboludos.com,0,10,4.0,4,0,19,16,2.952819531114783
www.bluebridgeltd.com,0,13,4.75,4,0,22,19,3.5766176449086675
69-7-10-22.rev.cape.com,0,10,4.0,5,7,24,10,3.734521664779752
aimids.com,0,6,3.0,3,0,11,9,2.725480556997868
www.rudyisfunny.com,0,11,4.25,4,0,20,17,3.4548223999466066
whitehouseblackmarket.com,0,21,8.0,3,0,26,24,3.8035088547976788
www.cobiolab.com,0,8,3.5,4,0,17,14,2.8423709931771084
www.iscenclosures.com,0,13,4.75,4,0,22,19,3.2866294867861963
mail.javdani.net,0,7,3.5,4,0,17,14,3.182005814760214
cdn.myevergreen.com,0,11,4.25,4,0,20,17,3.146286370662105
www.winmallco.com,0,9,3.75,4,0,18,15,2.8402239289418523
cloud.admall.com,0,6,3.5,4,0,17,14,2.7534343861887853
www.ellesees.net.ghs.googlehosted.com,0,12,4.571428571428571,7,0,38,32,3.3151204074720737
12-41-206-71.sonicdrivein.com,0,12,6.75,4,9,30,15,3.8553885422075345
kayak.com.mx,0,5,2.5,4,0,13,10,2.721928094887362
www.stopmakingdense.org,0,15,5.25,4,0,24,21,3.6897037321995474
silverbeetcreative.pdqs.mobi,0,18,6.5,4,0,29,26,3.6864194113487736
www.bugdainiciativa.com,0,15,5.25,4,0,24,21,3.4632805178108104
socialgraph.stilingue.com.br,0,11,5.0,5,0,29,25,3.893660689688185
mail.thefarmers-ulverston.co.uk,0,20,5.6,5,0,32,27,3.8841550945958043
www.capstonenetworks.com,0,16,5.5,4,0,25,22,3.4251185503571397
www.alaynasadventures.com.ghs.googlehosted.com,0,17,5.857142857142857,7,0,47,41,3.9156150417214075
www.worth1k.com,0,7,3.25,4,1,16,12,2.931208948910323
ssl-oorong-jp.mizar-dev.net,0,13,6.25,4,0,28,22,3.879664004902594
mail.artedigital.es,0,11,4.25,4,0,20,17,3.1751231351134614
mail.genomequest.com,0,11,4.5,4,0,21,18,3.5304930567574826
www.websterstylemagazine.com,0,20,6.5,4,0,29,26,3.7773627950641693
nzznw.info,0,5,3.0,3,0,11,9,2.4193819456463714
cdn.ozspeedtest.com,0,11,4.25,4,0,20,17,3.219528282299548
cc246.105.cape.com,0,5,3.0,5,6,19,9,3.373557262275185
cdn.gutensite.com,0,9,3.75,4,0,18,15,3.3735572622751855
remote.fuze.me,0,6,3.0,4,0,15,12,2.751629167387823
mail.gspl.com.sg,0,4,2.6,5,0,17,13,3.085055102756477
groups.glentunnel.school.nz,0,10,4.8,5,0,28,24,3.5220552088742005
mail.jsil.com,0,4,2.75,4,0,14,11,2.9139770731827523
mail.lakeviewdds.com,0,11,4.5,4,0,21,18,3.5032583347756456
cdn.baethge.com,0,7,3.25,4,0,16,13,3.3927474104487847
blogworld.jeffcolib.org,0,9,5.25,4,0,24,21,3.403989446485262
andrew.bindon.googlepages.com,0,11,5.2,5,0,30,26,3.6902603909683838
mail.rcoleman.net,0,8,3.75,4,0,18,15,3.2402239289418517
huppah.2june2013.us,0,9,4.25,4,5,20,12,3.4548223999466066
www.emat-it.com,0,7,3.25,4,0,16,12,2.8553885422075336
www.thefullstory.com,0,12,4.5,4,0,21,18,3.57243125132212
mail.globaltss.com,0,9,4.0,4,0,19,16,3.202819531114783
mail.solemti.com,0,7,3.5,4,0,17,14,3.039148671903071
organicheadshots.agilecrm.com,0,16,6.75,4,0,30,27,3.708048150071232
cdn.sellbrite.com,0,9,3.75,4,0,18,15,3.506890595608518
www.nowojewski.com,0,10,4.0,4,0,19,16,2.9772170014624826
www.frozendesktop.com,0,13,4.75,4,0,22,19,3.642149881636906
ghs-svc-https-c766.ghs-ssl.googlehosted.com,0,18,8.0,5,3,44,33,3.526556683144252
www.cemdic.org,0,6,3.0,4,0,15,12,3.0220552088742
nextmillionaire88.googlepages.com,0,17,7.75,4,2,34,29,3.7198523585646033
www.divulga.info,0,7,3.5,4,0,17,14,3.3248629576173565
www.iivworld.com,0,8,3.5,4,0,17,14,2.9502120649147474
smtp.novisa-it.com,0,9,4.0,4,0,19,15,3.240223928941852
adlucent.com,0,8,3.6666666666666665,3,0,13,11,3.2776134368191165
gottaski1.googlepages.com,0,11,5.75,4,1,26,22,3.4800836951874485
mail.wrstraw.net,0,7,3.5,4,0,17,14,3.2359263506290334
www.jonathankratter.com,0,15,5.25,4,0,24,21,3.4273334938982654
angelos.leadpages.net,0,9,4.75,4,0,22,19,3.1555650133297197
sheldman.googlepages.com,0,11,5.5,4,0,25,22,3.447401504705915
connectedinvestors.leadpages.net,0,18,7.5,4,0,33,30,3.5395722619867227
www.mishiga.org,0,7,3.25,4,0,16,13,3.0269868333592873
vzw.net,0,3,2.0,3,0,8,6,2.584962500721156
mx1.cape.com,0,4,2.5,4,1,13,9,2.9219280948873623
applications.buttleuk.org,0,12,5.75,4,0,26,23,3.7950885863977324
www.aacda.com,0,5,2.75,4,0,14,11,2.413088436425758
bigfishsites.com,0,12,5.0,3,0,17,15,3.272905595320056
sputnikhome.com,0,11,4.666666666666667,3,0,16,14,3.521640636343319
server1.fuze.me,0,7,3.25,4,1,16,12,2.9312089489103235
letv.com,0,4,2.3333333333333335,3,0,9,7,2.8073549220576046
mail.bartekmusial.com,0,12,4.75,4,0,22,19,3.536886723742169
cdn.sgclub.com,0,6,3.0,4,0,15,12,3.188721875540867
www.icosat.net,0,6,3.0,4,0,15,12,3.0220552088742005
www.tailwise.com,0,8,3.5,4,0,17,14,3.0930692077718898
www.mypuzzledheart.com.ghs.googlehosted.com,0,14,5.428571428571429,7,0,44,38,3.9155803954675155
p0.com,0,3,1.6666666666666667,3,1,7,4,2.321928094887362
win.to.linux.software.googlepages.com,0,11,4.571428571428571,7,0,38,32,3.9025182662886326
mail.angel-hughes.com,0,12,4.75,4,0,22,18,3.5032583347756456
smart3os.com,0,8,3.6666666666666665,3,1,13,10,2.9139770731827523
www.decatursd.com,0,9,3.75,4,0,18,15,3.3232314287976203
mail.marriottdesign.com,0,14,5.25,4,0,24,21,3.558518613048906
mail.panflowsolutions.com,0,16,5.75,4,0,26,23,3.534219021180341
mail.skru.ac.th,0,4,2.4,5,0,16,12,3.418295834054489
www.newellconnect.com,0,13,4.75,4,0,22,19,2.8655768552072485
www.marchevicto.com,0,11,4.25,4,0,20,17,3.292770193936991
www.iadcs.org,0,5,2.75,4,0,14,11,3.027169118440619
mail.newfieldpictures.com,0,16,5.75,4,0,26,23,3.849223912390625
www.warrenwk.com,0,8,3.5,4,0,17,14,2.835237745312117
torrentum.pl,0,9,3.6666666666666665,3,0,13,11,3.0957952550009344
cdn.cyzone.com,0,6,3.0,4,0,15,12,2.8553885422075336
mail.ychcthwps.edu.hk,0,9,3.6,5,0,22,18,3.794653473544342
69-7-7-199.rev.cape.com,0,10,4.0,5,7,24,10,3.4548223999466066
www.ampamercedarias.com,0,15,5.25,4,0,24,21,3.2728043273346206
sara.twist.googlepages.com,0,11,4.6,5,0,27,23,3.5227119556807582
qr.w69b.com,0,4,2.25,4,2,12,7,3.169925001442312
www.mikelange.com,0,9,3.75,4,0,18,15,3.323231428797621
support.independent.ie,0,11,5.0,4,0,23,20,3.1464393446710153
www.jeffsmall.com.ghs.googlehosted.com,0,12,4.714285714285714,7,0,39,33,3.6462436500427686
www.baba-mohan-puri.org,0,15,5.25,4,0,24,19,3.4316235658474317
bestblackhatforum.com,0,17,6.666666666666667,3,0,22,20,3.7219280948873616
www.mbunit.com,0,6,3.0,4,0,15,12,3.0220552088742
rmshant.googlepages.com,0,11,5.25,4,0,24,21,3.558518613048906
serempre.agilecrm.com,0,8,4.75,4,0,22,19,3.2210972500579578
mail.yazz.com.br,0,4,2.6,5,0,17,13,3.238901256602631
mail.wemoms.fr,0,6,3.0,4,0,15,12,3.188721875540867
mail.randycrow.com,0,9,4.0,4,0,19,16,3.375
mail.thegoldsteinfamily.com,0,18,6.25,4,0,28,25,3.753269689515108
okcupid.com,0,7,3.3333333333333335,3,0,12,10,2.9219280948873623
mail.amberisk.com,0,8,3.75,4,0,18,15,3.3232314287976203
bc-node-zeno-08.radiojar.com,0,15,6.5,4,2,29,21,3.6539967386657093
mail.manajans-jwt.com,0,12,4.75,4,0,22,18,3.2390979179887864
mpstherapyeducation2.mpstherapy.com,0,20,8.25,4,1,36,32,3.861983513035609
naijagistsnew.etopedia.netdna-cdn.comwwww.linksalpha.com,0,13,7.285714285714286,7,0,57,50,3.875783629896563
www.poizonous.net,0,9,3.75,4,0,18,15,3.139572261986723
